,objective_name,data_name,scale,idx_rep,solver_name,stop_val,time,objective_value
0,Lasso Regression[reg=0.05],Boston,13,0,glmnet,1,0.015093139999999394,149813.16999999998
1,Lasso Regression[reg=0.05],Boston,13,1,glmnet,1,0.03140701400000001,149813.16999999998
2,Lasso Regression[reg=0.05],Boston,13,2,glmnet,1,0.00505031100000064,149813.16999999998
3,Lasso Regression[reg=0.05],Boston,13,3,glmnet,1,0.004576991999999613,149813.16999999998
4,Lasso Regression[reg=0.05],Boston,13,4,glmnet,1,0.00532549700000029,149813.16999999998
5,Lasso Regression[reg=0.05],Boston,13,0,glmnet,2,0.004679443999999755,144619.91504849354
6,Lasso Regression[reg=0.05],Boston,13,1,glmnet,2,0.0050214369999999064,144619.91504849354
7,Lasso Regression[reg=0.05],Boston,13,2,glmnet,2,0.005302555000000098,144619.91504849354
8,Lasso Regression[reg=0.05],Boston,13,3,glmnet,2,0.005007442999999334,144619.91504849354
9,Lasso Regression[reg=0.05],Boston,13,4,glmnet,2,0.004679088999999692,144619.91504849354
10,Lasso Regression[reg=0.05],Boston,13,0,glmnet,3,0.005378860999999624,144619.91504849354
11,Lasso Regression[reg=0.05],Boston,13,1,glmnet,3,0.004712159000000327,144619.91504849354
12,Lasso Regression[reg=0.05],Boston,13,2,glmnet,3,0.004937316000000358,144619.91504849354
13,Lasso Regression[reg=0.05],Boston,13,3,glmnet,3,0.004849085999999225,144619.91504849354
14,Lasso Regression[reg=0.05],Boston,13,4,glmnet,3,0.004597878000000222,144619.91504849354
15,Lasso Regression[reg=0.05],Boston,13,0,glmnet,5,0.004693357999999925,139739.6636986905
16,Lasso Regression[reg=0.05],Boston,13,1,glmnet,5,0.00513249399999971,139739.6636986905
17,Lasso Regression[reg=0.05],Boston,13,2,glmnet,5,0.005245067999999797,139739.6636986905
18,Lasso Regression[reg=0.05],Boston,13,3,glmnet,5,0.00490346499999994,139739.6636986905
19,Lasso Regression[reg=0.05],Boston,13,4,glmnet,5,0.005279447000000381,139739.6636986905
20,Lasso Regression[reg=0.05],Boston,13,0,glmnet,9,0.004726145000000237,139739.6636986905
21,Lasso Regression[reg=0.05],Boston,13,1,glmnet,9,0.004595071999999867,139739.6636986905
22,Lasso Regression[reg=0.05],Boston,13,2,glmnet,9,0.005451725999999546,139739.6636986905
23,Lasso Regression[reg=0.05],Boston,13,3,glmnet,9,0.004856751000000159,139739.6636986905
24,Lasso Regression[reg=0.05],Boston,13,4,glmnet,9,0.004955763999999974,139739.6636986905
25,Lasso Regression[reg=0.05],Boston,13,0,glmnet,19,0.0051431600000002575,139739.6636986905
26,Lasso Regression[reg=0.05],Boston,13,1,glmnet,19,0.004892459000000571,139739.6636986905
27,Lasso Regression[reg=0.05],Boston,13,2,glmnet,19,0.005480228999999781,139739.6636986905
28,Lasso Regression[reg=0.05],Boston,13,3,glmnet,19,0.00498763499999999,139739.6636986905
29,Lasso Regression[reg=0.05],Boston,13,4,glmnet,19,0.005346253999999995,139739.6636986905
30,Lasso Regression[reg=0.05],Boston,13,0,glmnet,49,0.005065714999999749,133557.11276464234
31,Lasso Regression[reg=0.05],Boston,13,1,glmnet,49,0.004636466000000006,133557.11276464234
32,Lasso Regression[reg=0.05],Boston,13,2,glmnet,49,0.004993569000000697,133557.11276464234
33,Lasso Regression[reg=0.05],Boston,13,3,glmnet,49,0.005092933000000244,133557.11276464234
34,Lasso Regression[reg=0.05],Boston,13,4,glmnet,49,0.005214178000000125,133557.11276464234
35,Lasso Regression[reg=0.05],Boston,13,0,glmnet,127,0.004703795000000177,121514.05256068749
36,Lasso Regression[reg=0.05],Boston,13,1,glmnet,127,0.00452562099999998,121514.05256068749
37,Lasso Regression[reg=0.05],Boston,13,2,glmnet,127,0.004660251999999865,121514.05256068749
38,Lasso Regression[reg=0.05],Boston,13,3,glmnet,127,0.004230460999999686,121514.05256068749
39,Lasso Regression[reg=0.05],Boston,13,4,glmnet,127,0.004915227000000577,121514.05256068749
40,Lasso Regression[reg=0.05],Boston,13,0,glmnet,329,0.005545223999999571,97234.82353718772
41,Lasso Regression[reg=0.05],Boston,13,1,glmnet,329,0.005168949999999839,97234.82353718772
42,Lasso Regression[reg=0.05],Boston,13,2,glmnet,329,0.005585646000000111,97234.82353718772
43,Lasso Regression[reg=0.05],Boston,13,3,glmnet,329,0.005050783999999808,97234.82353718772
44,Lasso Regression[reg=0.05],Boston,13,4,glmnet,329,0.004908413999999972,97234.82353718772
45,Lasso Regression[reg=0.05],Boston,13,0,glmnet,852,0.00518567499999989,58779.568792847625
46,Lasso Regression[reg=0.05],Boston,13,1,glmnet,852,0.005229513999999824,58779.568792847625
47,Lasso Regression[reg=0.05],Boston,13,2,glmnet,852,0.005047223000000045,58779.568792847625
48,Lasso Regression[reg=0.05],Boston,13,3,glmnet,852,0.004903987999999693,58779.568792847625
49,Lasso Regression[reg=0.05],Boston,13,4,glmnet,852,0.003908598999999846,58779.568792847625
50,Lasso Regression[reg=0.05],Boston,13,0,glmnet,2208,0.004815430999999926,33531.500227700206
51,Lasso Regression[reg=0.05],Boston,13,1,glmnet,2208,0.004338251000000071,33531.500227700206
52,Lasso Regression[reg=0.05],Boston,13,2,glmnet,2208,0.004708832999999579,33531.500227700206
53,Lasso Regression[reg=0.05],Boston,13,3,glmnet,2208,0.00503251700000007,33531.500227700206
54,Lasso Regression[reg=0.05],Boston,13,4,glmnet,2208,0.005031697000000612,33531.500227700206
55,Lasso Regression[reg=0.05],Boston,13,0,glmnet,5723,0.0049304939999998965,33531.500227700206
56,Lasso Regression[reg=0.05],Boston,13,1,glmnet,5723,0.005347125000000119,33531.500227700206
57,Lasso Regression[reg=0.05],Boston,13,2,glmnet,5723,0.004697142000000376,33531.500227700206
58,Lasso Regression[reg=0.05],Boston,13,3,glmnet,5723,0.004902900000000265,33531.500227700206
59,Lasso Regression[reg=0.05],Boston,13,4,glmnet,5723,0.004986844000000268,33531.500227700206
60,Lasso Regression[reg=0.05],Boston,13,0,glmnet,17800,0.004927860999999645,33531.500227700206
61,Lasso Regression[reg=0.05],Boston,13,1,glmnet,17800,0.005048146000000031,33531.500227700206
62,Lasso Regression[reg=0.05],Boston,13,2,glmnet,17800,0.005017234000000315,33531.500227700206
63,Lasso Regression[reg=0.05],Boston,13,3,glmnet,17800,0.004980770999999606,33531.500227700206
